CODI_CAPA;CAPA_GENERICA;NOM_CAPA;ED50_COORD_X;ED50_COORD_Y;ETRS89_COORD_X;ETRS89_COORD_Y;LONGITUD;LATITUD;EQUIPAMENT;DISTRICTE;BARRI;NOM_DISTRICTE;NOM_BARRI;ADRECA;TELEFON
P001;Internet i comunicacions         ;WiFi BCN                                        ;429549.28;4581895.5;429457.38;4581694.5;2.156313;41.383682;Punt de connexió Barcelona WiFi a la cruïlla del carrer Comte d'Urgell amb c.  del Consell de Cent;2;9;Eixample;la Nova Esquerra de l'Eixample;C Comte d'Urgell, 93;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;429850.94;4581818.5;429759.0;4581617.5;2.159929;41.38302;Punt de connexió Barcelona WiFi a la cruïlla del c. Villarroel amb Gran Via de les Corts Catalanes;2;10;Eixample;Sant Antoni;G.V. Corts Catalanes, 544;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431937.5;4582767.5;431845.56;4582566.5;2.184775;41.391747;Centre Cívic  Parc - Sandaru;10;66;Sant Martí;el Parc i la Llacuna del Poblenou;C Buenaventura Muñoz, 21;933090635
P001;Internet i comunicacions         ;WiFi BCN                                        ;434548.47;4584622.0;434456.5;4584421.0;2.215802;41.408665;Punt de connexió Barcelona WiFi a la cruïlla del carrer Josep Pla amb Llull;10;69;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;C Josep Pla, 33;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;430767.0;4584931.5;430675.06;4584730.5;2.170528;41.411137;Punt de connexió Barcelona WiFi a la cruïlla del carrer Santa Carolina amb Padilla;7;33;Horta-Guinardó;el Baix Guinardó;C Santa Carolina, 20;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;428816.88;4582109.0;428724.97;4581908.0;2.147529;41.385544;Punt de connexió Barcelona WiFi a la cruïlla dels carrers Calàbria amb carrer Rosselló;2;9;Eixample;la Nova Esquerra de l'Eixample;C Calàbria, 228;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;428554.94;4581025.0;428463.03;4580824.0;2.144525;41.37576;Punt de connexió Barcelona WiFi a la cruïlla del carrer Torre d'en Damians amb c. Consell de Cent;3;15;Sants-Montjuïc;Hostafrancs;C Torre d'en Damians, 8;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;428385.12;4583262.5;428293.22;4583061.5;2.14223;41.395893;Punt de connexió Barcelona WiFi a la cruïlla del carrer Calvet amb Calaf;5;26;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;C Calvet, 58;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;428449.34;4583188.0;428357.44;4582987.0;2.143006;41.395226;Punt de connexió Barcelona WiFi a la cruïlla del carrer Calvet amb La Forja;5;26;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;C Calvet, 48;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;428877.5;4587928.0;428785.6;4587727.0;2.147569;41.437958;Parc del Laberint d'Horta;7;40;Horta-Guinardó;Montbau;Pg Castanyers, 1;10
P001;Internet i comunicacions         ;WiFi BCN                                        ;431530.12;4585186.5;431438.2;4584985.5;2.179628;41.413498;Punt de connexió Barcelona WiFi a la cruïlla del carrer Indústria amb carrer Conca;10;64;Sant Martí;el Camp de l'Arpa del Clot;C Indústria, 270;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431761.84;4582157.5;431669.9;4581956.5;2.182743;41.386234;Punt de connexió Barcelona WiFi a la cruïlla del carrer Comerç amb Fusina;1;4;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;C Comerç, 25;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431018.03;4582726.0;430926.1;4582525.5;2.173783;41.391296;Punt de connexió Barcelona WiFi a la cruïlla del carrer Bruc amb carrer Casp;2;7;Eixample;la Dreta de l'Eixample;C Bruc, 38;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;432055.78;4590767.0;431963.84;4590566.0;2.185289;41.463802;Casal de Barri de Vallbona;8;56;Nou Barris;Vallbona;C Oristà, 8*10;933509381
P001;Internet i comunicacions         ;WiFi BCN                                        ;432556.8;4581491.0;432464.84;4581290.0;2.192324;41.3803;Centre Cívic Barceloneta;1;3;Ciutat Vella;la Barceloneta;C Conreria, 1*9;932563320
P001;Internet i comunicacions         ;WiFi BCN                                        ;428460.6;4583462.0;428368.7;4583261.0;2.143108;41.397697;Punt de connexió Barcelona WiFi a la cruïlla del carrer Santaló amb carrer Rector Ubach;5;26;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;C Santaló, 87;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431329.16;4581745.5;431237.22;4581544.5;2.177615;41.38249;Sala Ciutat;1;2;Ciutat Vella;el Barri Gòtic;C Ciutat, 2;932563990
P001;Internet i comunicacions         ;WiFi BCN                                        ;432304.16;4580679.0;432212.22;4580478.0;2.189394;41.372967;Platja de Sant Sebastià;1;3;Ciutat Vella;la Barceloneta;Pg Marítim Barceloneta, 2;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;427188.5;4581757.0;427096.6;4581556.0;2.128098;41.38223;Punt de connexió Barcelona WiFi a la cruïlla de la Trav. de Les Corts amb la Gran Via de Carles III;4;20;Les Corts;la Maternitat i Sant Ramon;G.V. Carles III, 45;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;433726.47;4583371.0;433634.5;4583170.0;2.206105;41.397327;Punt de connexió Barcelona WiFi a la cruïlla de la Rambla de Poblenou amb el Passeig Calvell;10;68;Sant Martí;el Poblenou;Rbla Poblenou, 2;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431498.56;4584497.5;431406.62;4584296.5;2.179329;41.40729;Centre Esportiu Municipal Sagrada Família;2;6;Eixample;la Sagrada Família;C Cartagena, 231*239;934350566
P001;Internet i comunicacions         ;WiFi BCN                                        ;430436.6;4580794.0;430344.66;4580593.0;2.167051;41.37384;Centre de Serveis Socials Poble-sec;3;11;Sants-Montjuïc;el Poble Sec;C Roser, 15;936197311
P001;Internet i comunicacions         ;WiFi BCN                                        ;430970.47;4581489.0;430878.53;4581288.0;2.173355;41.380146;Gran Teatre del Liceu;1;1;Ciutat Vella;el Raval;C la Rambla, 51*59;934859900
P001;Internet i comunicacions         ;WiFi BCN                                        ;429071.2;4584649.5;428979.28;4584448.5;2.150273;41.408447;Punt de connexió Barcelona WiFi a la cruïlla del carrer Mare de Déu del Coll amb el carrer Maignon;6;30;Gràcia;la Salut;C Mare de Déu del Coll, 10;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;426916.4;4583935.0;426824.53;4583734.0;2.124581;41.401817;Punt de connexió Barcelona WiFi a la cruïlla del Pg. de la Bonanova amb carrer d'Anglí;5;23;Sarrià-Sant Gervasi;Sarrià;Pg Bonanova, 86;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431749.1;4583196.0;431657.16;4582995.0;2.182473;41.395584;Casal de Gent Gran Fort Pienc;2;5;Eixample;el Fort Pienc;Pl Fort Pienc, 4-5;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;434783.3;4584938.5;434691.34;4584737.5;2.218577;41.411533;Punt de connexió Barcelona WiFi a la cruïlla de la Rambla Prim amb Avinguda Diagonal;10;70;Sant Martí;el Besòs i el Maresme;Av Diagonal, 2;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;427605.12;4582094.0;427513.22;4581893.5;2.13304;41.385303;Punt de connexió Barcelona WiFi a la cruïlla del carrer Vallespir amb Travessera de les Corts;4;19;Les Corts;les Corts;C Vallespir, 203;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431855.3;4586254.5;431763.38;4586053.5;2.183398;41.423145;Punt de connexió Barcelona WiFi a la cruïlla del carrer Felip II amb Garcilaso;9;61;Sant Andreu;la Sagrera;C Felip II, 136;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;432255.3;4584222.5;432163.38;4584022.0;2.188413;41.404877;Centre Cultural La Farinera del Clot;10;65;Sant Martí;el Clot;G.V. Corts Catalanes, 837;932918080
P001;Internet i comunicacions         ;WiFi BCN                                        ;430656.25;4584805.5;430564.3;4584604.5;2.169217;41.409992;Oficina d'Atenció Ciutadana del Districte d'Horta - Guinardó;7;33;Horta-Guinardó;el Baix Guinardó;C Lepant, 387;10
P001;Internet i comunicacions         ;WiFi BCN                                        ;430916.1;4582464.5;430824.16;4582264.0;2.172593;41.38893;Punt de connexió Barcelona WiFi a la cruïlla del carrer Pau Claris amb la Ronda de Sant Pere;2;7;Eixample;la Dreta de l'Eixample;Pl Urquinaona, 1;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;429439.47;4581808.0;429347.53;4581607.0;2.15501;41.382885;Punt de connexió Barcelona WiFi a la cruïlla del carrer del Consell de Cent amb Comte Borrell;2;9;Eixample;la Nova Esquerra de l'Eixample;C Consell de Cent, 158;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;428173.84;4583499.0;428081.94;4583298.0;2.139674;41.398006;Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta 226 amb Calvet;5;26;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Via Augusta, 226;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;432537.84;4589413.0;432445.88;4589212.0;2.191212;41.45165;Centre Cívic Trinitat Vella;9;57;Sant Andreu;la Trinitat Vella;C Foradada, 36*38;933457016
P001;Internet i comunicacions         ;WiFi BCN                                        ;435014.06;4584675.0;434922.1;4584474.0;2.221366;41.409184;Punt de connexió Barcelona WiFi a la Ronda Litoral amb el Parc del Fòrum;10;69;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;Pg Garcia Fària, 99;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431233.94;4583622.0;431142.0;4583421.5;2.176263;41.399384;Punt de connexió Barcelona WiFi a la cruïlla del carrer Sicília amb el carrer Consell de Cent;2;5;Eixample;el Fort Pienc;C Sicília, 169;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;430754.4;4583324.0;430662.47;4583123.0;2.170561;41.396656;Punt de connexió Barcelona WiFi a la cruïlla del carrer Aragó amb carrer Bailèn;2;7;Eixample;la Dreta de l'Eixample;C Aragó, 339;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;429511.53;4583693.0;429419.62;4583492.0;2.155652;41.39987;Punt de connexió Barcelona WiFi a la cruïlla del carrer carrer Gran de Gràcia amb Trav. de Gràcia;6;31;Gràcia;la Vila de Gràcia;C Gran de Gràcia, 72;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;430363.22;4583090.5;430271.28;4582889.5;2.165909;41.39452;Centre Cultural La Casa Elizalde;2;7;Eixample;la Dreta de l'Eixample;C València, 302;934880590
P001;Internet i comunicacions         ;WiFi BCN                                        ;428367.06;4580988.0;428275.12;4580787.0;2.142282;41.37541;Oficina d'Atenció Ciutadana del Districte de Sants - Montjuïc;3;15;Sants-Montjuïc;Hostafrancs;Creu Coberta, 104;10
P001;Internet i comunicacions         ;WiFi BCN                                        ;431506.22;4581653.0;431414.28;4581452.0;2.179743;41.38167;Casal de Gent Gran Pati Llimona;1;2;Ciutat Vella;el Barri Gòtic;Correu Vell, 5;932563270
P001;Internet i comunicacions         ;WiFi BCN                                        ;433406.62;4585639.5;433314.66;4585438.5;2.202029;41.417736;Centre Esportiu Municipal Júpiter;10;72;Sant Martí;Sant Martí de Provençals;C Agricultura, 238;933148820
P001;Internet i comunicacions         ;WiFi BCN                                        ;434699.1;4585151.0;434607.12;4584950.0;2.217546;41.413445;Casal de Gent Gran Joan Maragall;10;70;Sant Martí;el Besòs i el Maresme;C Bermejo, 1*5;933130663
P001;Internet i comunicacions         ;WiFi BCN                                        ;430584.8;4587442.0;430492.88;4587241.0;2.168059;41.43373;Casal de Barri La Cosa Nostra;8;47;Nou Barris;Can Peguera;C Biure, 1;934201843
P001;Internet i comunicacions         ;WiFi BCN                                        ;427633.3;4582475.0;427541.4;4582274.5;2.133331;41.388737;Punt de connexió Barcelona WiFi a la cruïlla del carrer Numància amb el carrer Anglesola;4;19;Les Corts;les Corts;C Numància, 163;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;433284.62;4583146.0;433192.66;4582945.0;2.200845;41.395264;Casal de Barri Vila Olímpica-Can Gili Nou;10;68;Sant Martí;el Poblenou;C Taulat, 3*5;932219522
P001;Internet i comunicacions         ;WiFi BCN                                        ;428361.7;4583571.0;428269.78;4583370.5;2.141913;41.398674;Punt de connexió Barcelona WiFi a la cruïlla del carrer Santaló amb carrer Via Augusta;5;26;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;C Santaló, 109;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;430840.62;4581808.5;430748.7;4581607.5;2.171766;41.383015;Punt de connexió Barcelona WiFi a la cruïlla de La Rambla amb el carrer Carme;1;2;Ciutat Vella;el Barri Gòtic;C la Rambla, 116;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431431.66;4586382.5;431339.72;4586181.5;2.178315;41.42426;Associació el Caliu - Casal Congrés;9;62;Sant Andreu;el Congrés i els Indians;C Acàcies, 26;933513953
P001;Internet i comunicacions         ;WiFi BCN                                        ;432560.97;4581303.0;432469.03;4581102.0;2.192395;41.37861;Platja de la Barceloneta;1;3;Ciutat Vella;la Barceloneta;Pg Marítim Barceloneta, 14;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;429284.8;4584075.0;429192.88;4583874.0;2.152895;41.40329;Punt de connexió Barcelona WiFi a la cruïlla del carrer Santa Rosa amb el carrer Gran de Gràcia;6;31;Gràcia;la Vila de Gràcia;C Santa Rosa, 9;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;427257.47;4583502.5;427165.56;4583301.5;2.128713;41.397957;Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta amb Vergós;5;24;Sarrià-Sant Gervasi;les Tres Torres;Via Augusta, 300;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;426710.4;4583919.0;426618.5;4583718.5;2.122119;41.401657;Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta amb carrer de Dolors Monserdà;5;23;Sarrià-Sant Gervasi;Sarrià;Via Augusta, 362;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;429273.44;4583916.5;429181.53;4583715.5;2.152778;41.401863;Punt de connexió Barcelona WiFi a la cruïlla de la Rambla de Prat amb el carrer Gran de Gràcia;6;31;Gràcia;la Vila de Gràcia;Rbla Prat, 1;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431867.84;4581810.0;431775.9;4581609.0;2.18405;41.383114;Punt de connexió Barcelona WiFi a Pla de Palau amb l'Avinguda Marquès d'Argentera;1;4;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;Pla Palau, 15;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;429523.9;4581164.0;429432.0;4580963.0;2.156095;41.377094;Punt de connexió Barcelona WiFi a la cruïlla dels carrers Rocafort amb Floridablanca;2;10;Eixample;Sant Antoni;C Rocafort, 35;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431594.34;4581727.5;431502.4;4581526.5;2.180788;41.382347;Punt de connexió Barcelona WiFi a la cruïlla de la Via Laietana amb el carrer Àngel Baixeres;1;2;Ciutat Vella;el Barri Gòtic;Via Laietana, 3;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;430116.66;4581029.5;430024.72;4580828.5;2.163198;41.375935;Centre Cívic Cotxeres Borrell;2;10;Eixample;Sant Antoni;C Viladomat, 2*8;933248350
P001;Internet i comunicacions         ;WiFi BCN                                        ;429334.34;4580939.0;429242.44;4580738.0;2.153854;41.37505;Punt de connexió Barcelona WiFi a la cruïlla de l'Av. del Paral·lel amb Vilamarí;2;10;Eixample;Sant Antoni;Av Paral.lel, 182;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;434188.3;4584232.5;434096.34;4584031.5;2.211535;41.40513;Punt de connexió Barcelona WiFi a la cruïlla del carrer Provençals amb Passeig del Taulat;10;69;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;C Provençals, 11;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;429378.1;4583774.0;429286.2;4583573.0;2.154046;41.40059;Punt de connexió Barcelona WiFi a la cruïlla del carrer del Cigne amb el carrer Gran de Gràcia;6;31;Gràcia;la Vila de Gràcia;C Cigne, 1;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;427589.97;4582576.0;427498.06;4582375.0;2.132801;41.38964;Punt de connexió Barcelona WiFi a la cruïlla del carrer Numància amb Avinguda Diagonal;4;19;Les Corts;les Corts;C Numància, 173;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;430776.4;4583684.0;430684.47;4583483.0;2.170783;41.399902;Punt de connexió Barcelona WiFi a la cruïlla del carrer Mallorca amb carrer de Roger de Flor;2;7;Eixample;la Dreta de l'Eixample;C Mallorca, 342;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;428268.06;4583533.5;428176.16;4583332.5;2.140797;41.398323;Punt de connexió Barcelona WiFi a la cruïlla del carrer Amigó amb Via Augusta;5;26;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;C Amigó, 86;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431262.56;4581942.5;431170.62;4581742.0;2.176796;41.38426;Museu Frederic Marès;1;2;Ciutat Vella;el Barri Gòtic;Pl Sant Iu, 5;932563500
Capa1;Capa Generica 1;Capacitado;1.0;2.0;3.0;4.0;5.0;6.0;un punt wifi;7;8;Eixample;Sant Antoni;c/ Manso;123123123
